,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,time
28,0.0631498791708,0.364724376807,0.00720907573252,0.126964143241,0.0802277685222,0.249091398362,0.0242564614887,0.0420431049023,0.0143394063349,0.0203464296593,0.00208087828267,0.00556707749664,29
29,0.0785361571576,0.349671412651,0.010632973876,0.135371352272,0.0852814681662,0.22561836423,0.013864670087,0.0484721924841,0.0178441734507,0.0249436933507,0.00232157524358,0.00744196703159,30
30,0.07265388096,0.389043392739,0.00585227348129,0.112326787297,0.0709663912036,0.227368217138,0.0299625702561,0.0407365183396,0.015946706296,0.0223399260227,0.0031436229866,0.00965971327996,31
31,0.0746081587939,0.409960591294,0.00658676519067,0.116457567745,0.0729258213346,0.175166683068,0.0405716784326,0.0622007417326,0.0117305744821,0.0160637644131,0.0034505263446,0.0102771271693,32
32,0.0605147161224,0.359594265681,0.00674491413555,0.149328113383,0.0627400870689,0.206478312735,0.0399108948937,0.0641787885403,0.00791138359479,0.025579809568,0.00398698479788,0.0130317294797,33
33,0.0594526191163,0.369103848742,0.00701846607722,0.0922161879651,0.10094566721,0.205743446302,0.0280183086228,0.078785914589,0.0110015360905,0.0296449268806,0.00501995562093,0.0130491227824,34
34,0.0324554582228,0.318823060809,0.00741581788737,0.0959696413587,0.0976824129085,0.236754465984,0.0320705468821,0.124053457768,0.00869129618248,0.0220770729647,0.00666337410529,0.017343394927,35
35,0.0587761114106,0.311849907213,0.00754285864281,0.0667241349373,0.100885869538,0.215528599543,0.0400837094901,0.139860652693,0.00852499140919,0.0274023822507,0.00768280087345,0.0151379819995,36
36,0.0532977867695,0.362534757576,0.00741087679985,0.0594488755138,0.0952186058907,0.201250013292,0.0422363827839,0.125578139687,0.00738485421063,0.021715812643,0.00624530086037,0.0176785939732,37
37,0.0498068434535,0.38565786555,0.00795581727046,0.0630672340137,0.0971310895483,0.167349156132,0.0587318749757,0.108077775991,0.0103955187682,0.0302448741368,0.00724382178198,0.0143381283776,38
38,0.0456716574325,0.417923780553,0.00637922793439,0.0522947171348,0.0643651338846,0.177460076399,0.0463119451313,0.141647120071,0.0106007879506,0.0172626352874,0.00520774207552,0.014875176145,39
39,0.0546923024376,0.408053865855,0.0085660811312,0.0358234498003,0.0774202799838,0.169213244932,0.0605119718013,0.131386780489,0.0141865310072,0.0260285387259,0.00404210378157,0.0100748500551,40
40,0.0374087098814,0.425180420156,0.00839355576542,0.0626368453508,0.0836125597465,0.148043500425,0.0547382069632,0.138471738613,0.00638220526485,0.0173174932431,0.00320865460761,0.0146061099834,41
41,0.0574950918493,0.411135754774,0.00890837392457,0.0475019758327,0.067324219943,0.205775156878,0.0398381753845,0.112015881709,0.00935934983318,0.0197694836727,0.00515224604404,0.0157242901554,42
42,0.0669139050307,0.405368054423,0.0120287520056,0.0373288825626,0.0802121806528,0.197803084886,0.0454838539644,0.108578025322,0.00539596163811,0.0185798554571,0.00582292039064,0.0164845236665,43
